ID,Domain,Phylum,Class,Order,Family,Genus
OTU_27798,Bacteria,Proteobacteria,Deltaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_29755,Bacteria,OP11,Unclassified,Unclassified,Unclassified,OP11_genera_incertae_sedis
OTU_31034,Bacteria,OD1,Unclassified,Unclassified,Unclassified,OD1_genera_incertae_sedis
OTU_27199,Bacteria,Proteobacteria,Gammaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_22907,Bacteria,Proteobacteria,Gammaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_24601,Bacteria,Armatimonadetes,Unclassified,Unclassified,Unclassified,Armatimonadetes_gp5
OTU_22075,Bacteria,Acidobacteria,Acidobacteria_Gp22,Unclassified,Unclassified,Gp22
OTU_26862,Bacteria,OD1,Unclassified,Unclassified,Unclassified,OD1_genera_incertae_sedis
OTU_14949,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_27990,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_26252,Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Spirochaeta
OTU_21339,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacteraceae,Unclassified
OTU_26966,Archaea,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_25556,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_29018,Bacteria,OD1,Unclassified,Unclassified,Unclassified,OD1_genera_incertae_sedis
OTU_18655,Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Leptospiraceae,Leptonema
OTU_28708,Bacteria,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified
OTU_22093,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_31101,Archaea,Euryarchaeota,Unclassified,Unclassified,Unclassified,Unclassified
OTU_30466,Archaea,Euryarchaeota,Unclassified,Unclassified,Unclassified,Unclassified
OTU_22896,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Rhodothermaceae,Salisaeta
OTU_30389,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Unclassified
OTU_24745,Bacteria,Firmicutes,Unclassified,Unclassified,Unclassified,Unclassified
OTU_30340,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_22797,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Kofleriaceae,Kofleria
OTU_30390,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_24701,Bacteria,Proteobacteria,Alphaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_25700,Bacteria,OD1,Unclassified,Unclassified,Unclassified,OD1_genera_incertae_sedis
OTU_21041,Bacteria,Chloroflexi,Unclassified,Unclassified,Unclassified,Unclassified
OTU_24995,Bacteria,Chloroflexi,Unclassified,Unclassified,Unclassified,Unclassified
OTU_21296,Bacteria,OD1,Unclassified,Unclassified,Unclassified,OD1_genera_incertae_sedis
OTU_31077,Bacteria,Chloroflexi,Unclassified,Unclassified,Unclassified,Unclassified
OTU_30095,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium
OTU_25443,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Unclassified
OTU_31294,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_19225,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_28996,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_25454,Bacteria,Firmicutes,Unclassified,Unclassified,Unclassified,Unclassified
OTU_24570,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_24282,Bacteria,OD1,Unclassified,Unclassified,Unclassified,OD1_genera_incertae_sedis
OTU_27560,Bacteria,OP11,Unclassified,Unclassified,Unclassified,OP11_genera_incertae_sedis
OTU_29870,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_29038,Bacteria,Acidobacteria,Acidobacteria_Gp4,Unclassified,Unclassified,Gp4
OTU_16407,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_26990,Bacteria,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,Caldilinea
OTU_29132,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_28950,Bacteria,TM7,Unclassified,Unclassified,Unclassified,TM7_genera_incertae_sedis
OTU_20834,Bacteria,Firmicutes,Bacilli,Bacillales,Unclassified,Unclassified
OTU_31039,Bacteria,Cyanobacteria/Chloroplast,Chloroplast,Unclassified,Chloroplast,Unclassified
OTU_17363,Bacteria,Proteobacteria,Unclassified,Unclassified,Unclassified,Unclassified
OTU_17258,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,Desulfuromonas
OTU_16043,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_14419,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Unclassified,Unclassified
OTU_24485,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea
OTU_25791,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Unclassified,Unclassified
OTU_28138,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_29160,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_27311,Bacteria,Bacteroidetes,Bacteroidetes_incertae_sedis,Unclassified,Unclassified,Ohtaekwangia
OTU_30391,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae Sedis XI,Tissierella
OTU_25202,Bacteria,Proteobacteria,Gammaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_25244,Bacteria,OD1,Unclassified,Unclassified,Unclassified,OD1_genera_incertae_sedis
OTU_28789,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_20112,Bacteria,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified
OTU_24491,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_22481,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_24676,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_21235,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_24296,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_23186,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_31072,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_24748,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_27097,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_24903,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_24292,Bacteria,Proteobacteria,Unclassified,Unclassified,Unclassified,Unclassified
OTU_25614,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
